"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 00:00","2018","04","01","00:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 01:00","2018","04","01","01:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 02:00","2018","04","01","02:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 03:00","2018","04","01","03:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 04:00","2018","04","01","04:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 05:00","2018","04","01","05:00","-22.0","","-24.4","","81","","","","35","","3","","16.1","","94.96","","","","-25","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 06:00","2018","04","01","06:00","-23.7","","-26.1","","81","","","","8","","3","","56.3","","94.94","","","","-27","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 07:00","2018","04","01","07:00","-22.5","","-25.4","","78","","","","36","","3","","56.3","","94.91","","","","-25","","Mostly Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 08:00","2018","04","01","08:00","-18.4","","-22.2","","73","","","","10","","4","","56.3","","94.86","","","","-22","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 09:00","2018","04","01","09:00","-14.2","","-19.7","","63","","","","36","","3","","56.3","","94.81","","","","-16","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 10:00","2018","04","01","10:00","-10.9","","-18.7","","53","","","","8","","4","","56.3","","94.75","","","","-13","","Mainly Clear"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 11:00","2018","04","01","11:00","-6.4","","-17.9","","40","","","","6","","9","","56.3","","94.67","","","","-11","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 12:00","2018","04","01","12:00","-4.0","","-18.0","","33","","","","8","","16","","56.3","","94.57","","","","-10","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 13:00","2018","04","01","13:00","-2.5","","-18.9","","28","","","","5","","17","","56.3","","94.50","","","","-8","","Mainly Clear"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 14:00","2018","04","01","14:00","-1.8","","-18.5","","27","","","","3","","11","","56.3","","94.45","","","","-6","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 15:00","2018","04","01","15:00","-1.6","","-18.4","","27","","","","4","","15","","56.3","","94.41","","","","-6","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 16:00","2018","04","01","16:00","-1.4","","-18.3","","27","","","","5","","13","","56.3","","94.36","","","","-6","","Mainly Clear"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 17:00","2018","04","01","17:00","-1.5","","-18.2","","27","","","","4","","11","","56.3","","94.33","","","","-5","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 18:00","2018","04","01","18:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 19:00","2018","04","01","19:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 20:00","2018","04","01","20:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 21:00","2018","04","01","21:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 22:00","2018","04","01","22:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-01 23:00","2018","04","01","23:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 00:00","2018","04","02","00:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 01:00","2018","04","02","01:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 02:00","2018","04","02","02:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 03:00","2018","04","02","03:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 04:00","2018","04","02","04:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 05:00","2018","04","02","05:00","-22.4","","-24.7","","82","","","","36","","5","","24.1","","94.63","","","","-27","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 06:00","2018","04","02","06:00","-22.0","","-24.1","","83","","","","1","","3","","56.3","","94.70","","","","-25","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 07:00","2018","04","02","07:00","-20.6","","-24.1","","74","","","","8","","4","","56.3","","94.79","","","","-24","","Clear"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 08:00","2018","04","02","08:00","-15.9","","-20.4","","69","","","","6","","3","","56.3","","94.83","","","","-18","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 09:00","2018","04","02","09:00","-11.7","","-18.3","","58","","","","0","","1","","56.3","","94.83","","","","-12","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 10:00","2018","04","02","10:00","-7.3","","-16.5","","48","","","","7","","14","","56.3","","94.86","","","","-13","","Mostly Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 11:00","2018","04","02","11:00","-6.2","","-16.2","","46","","","","7","","15","","56.3","","94.83","","","","-12","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 12:00","2018","04","02","12:00","-5.9","","-16.5","","43","","","","6","","12","","56.3","","94.81","","","","-11","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 13:00","2018","04","02","13:00","-4.7","","-15.7","","42","","","","6","","14","","56.3","","94.75","","","","-10","","Mainly Clear"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 14:00","2018","04","02","14:00","-3.9","","-15.2","","41","","","","4","","13","","56.3","","94.72","","","","-9","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 15:00","2018","04","02","15:00","-3.6","","-15.4","","40","","","","5","","14","","56.3","","94.69","","","","-9","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 16:00","2018","04","02","16:00","-3.8","","-16.4","","37","","","","2","","15","","56.3","","94.67","","","","-9","","Mostly Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 17:00","2018","04","02","17:00","-4.7","","-16.4","","40","","","","8","","14","","56.3","","94.65","","","","-10","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 18:00","2018","04","02","18:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 19:00","2018","04","02","19:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 20:00","2018","04","02","20:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 21:00","2018","04","02","21:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 22:00","2018","04","02","22:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-02 23:00","2018","04","02","23:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 00:00","2018","04","03","00:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 01:00","2018","04","03","01:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 02:00","2018","04","03","02:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 03:00","2018","04","03","03:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 04:00","2018","04","03","04:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 05:00","2018","04","03","05:00","-11.8","","-16.6","","68","","","","4","","10","","16.1","","94.76","","","","-17","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 06:00","2018","04","03","06:00","-12.8","","-17.0","","72","","","","2","","7","","16.1","","94.80","","","","-17","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 07:00","2018","04","03","07:00","-12.3","","-16.1","","74","","","","36","","7","","16.1","","94.81","","","","-17","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 08:00","2018","04","03","08:00","-10.3","","-14.4","","72","","","","6","","11","","16.1","","94.79","","","","-16","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 09:00","2018","04","03","09:00","-8.0","","-13.6","","64","","","","3","","9","","16.1","","94.77","","","","-13","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 10:00","2018","04","03","10:00","-6.4","","-14.2","","54","","","","8","","14","","11.3","","94.71","","","","-12","","Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 11:00","2018","04","03","11:00","-5.7","","-14.0","","52","","","","6","","19","","16.1","","94.66","","","","-12","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 12:00","2018","04","03","12:00","-5.5","","-14.0","","52","","","","6","","12","","16.1","","94.63","","","","-10","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 13:00","2018","04","03","13:00","-4.9","","-13.0","","53","","","","3","","12","","11.3","","94.59","","","","-10","","Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 14:00","2018","04","03","14:00","-5.7","","-11.3","","65","","","","8","","19","","11.3","","94.58","","","","-12","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 15:00","2018","04","03","15:00","-5.2","","-12.7","","56","","","","8","","24","","11.3","","94.52","","","","-12","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 16:00","2018","04","03","16:00","-5.4","","-12.1","","60","","","","5","","16","","11.3","","94.53","","","","-11","","Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 17:00","2018","04","03","17:00","-5.8","","-13.2","","56","","","","5","","19","","11.3","","94.53","","","","-12","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 18:00","2018","04","03","18:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 19:00","2018","04","03","19:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 20:00","2018","04","03","20:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 21:00","2018","04","03","21:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 22:00","2018","04","03","22:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-03 23:00","2018","04","03","23:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 00:00","2018","04","04","00:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 01:00","2018","04","04","01:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 02:00","2018","04","04","02:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 03:00","2018","04","04","03:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 04:00","2018","04","04","04:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 05:00","2018","04","04","05:00","-10.7","","-12.6","","86","","","","6","","5","","4.8","","95.08","","","","-14","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 06:00","2018","04","04","06:00","-11.0","","-12.8","","86","","","","6","","7","","4.8","","95.17","","","","-15","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 07:00","2018","04","04","07:00","-11.1","","-13.4","","83","","","","7","","9","","16.1","","95.25","","","","-16","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 08:00","2018","04","04","08:00","-10.2","","-13.7","","75","","","","7","","9","","16.1","","95.31","","","","-15","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 09:00","2018","04","04","09:00","-9.1","","-14.3","","66","","","","7","","7","","16.1","","95.33","","","","-13","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 10:00","2018","04","04","10:00","-8.2","","-13.9","","63","","","","7","","10","","16.1","","95.36","","","","-13","","Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 11:00","2018","04","04","11:00","-4.2","","-14.6","","45","","","","8","","10","","16.1","","95.38","","","","-8","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 12:00","2018","04","04","12:00","-7.6","","-15.8","","52","","","","7","","10","","16.1","","95.39","","","","-12","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 13:00","2018","04","04","13:00","-6.8","","-14.7","","54","","","","6","","10","","16.1","","95.39","","","","-11","","Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 14:00","2018","04","04","14:00","-6.3","","-16.7","","44","","","","6","","5","","16.1","","95.38","","","","-9","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 15:00","2018","04","04","15:00","-5.3","","-16.0","","43","","","","8","","3","","16.1","","95.37","","","","-7","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 16:00","2018","04","04","16:00","-5.5","","-17.0","","40","","","","8","","3","","16.1","","95.37","","","","-7","","Mostly Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 17:00","2018","04","04","17:00","-5.2","","-16.3","","42","","","","3","","8","","56.3","","95.36","","","","-9","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 18:00","2018","04","04","18:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 19:00","2018","04","04","19:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 20:00","2018","04","04","20:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 21:00","2018","04","04","21:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 22:00","2018","04","04","22:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-04 23:00","2018","04","04","23:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 00:00","2018","04","05","00:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 01:00","2018","04","05","01:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 02:00","2018","04","05","02:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 03:00","2018","04","05","03:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 04:00","2018","04","05","04:00"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 05:00","2018","04","05","05:00","-16.0","","-18.6","","81","","","","36","","1","","16.1","","95.90","","","","-17","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 06:00","2018","04","05","06:00","-15.9","","-18.5","","81","","","","36","","2","","24.1","","95.93","","","","-17","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 07:00","2018","04","05","07:00","-14.6","","-17.6","","79","","","","36","","2","","24.1","","95.98","","","","-16","","Snow"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 08:00","2018","04","05","08:00","-12.5","","-16.7","","71","","","","8","","4","","24.1","","96.00","","","","-15","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 09:00","2018","04","05","09:00","-8.8","","-18.9","","44","","","","6","","11","","24.1","","95.98","","","","-14","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 10:00","2018","04","05","10:00","-8.0","","-20.3","","37","","","","4","","15","","56.3","","95.96","","","","-14","","Mostly Cloudy"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 11:00","2018","04","05","11:00","-7.2","","-20.3","","35","","","","2","","11","","56.3","","95.93","","","","-12","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 12:00","2018","04","05","12:00","-7.5","","-19.6","","38","","","","6","","17","","56.3","","95.91","","","","-14","","NA"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 13:00","2018","04","05","13:00","-6.7","","-19.2","","37","","","","5","","10","","56.3","","95.86","","","","-11","","Mainly Clear"
"-121.63","55.69","CHETWYND A","1181507","2018-04-05 14:00","2018","04","05","14:00","-6.3","","-18.9","","36","","","","4","","12","","56.3","","95.82","","","","-11","","NA"
