"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 00:00","2019","01","01","00:00","-6.1","","-9.1","","79","","","M","","M","7","","","","102.42","","","","-9","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 01:00","2019","01","01","01:00","-5.5","","-8.8","","78","","","M","","M","6","","","","102.36","","","","-8","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 02:00","2019","01","01","02:00","-5.4","","-8.1","","82","","","M","","M","9","","","","102.22","","","","-9","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 03:00","2019","01","01","03:00","-1.9","","-5.4","","77","","","M","","M","16","","","","102.04","","","","-7","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 04:00","2019","01","01","04:00","-1.1","","-4.3","","79","","","M","","M","21","","","","101.91","","","","-7","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 05:00","2019","01","01","05:00","-0.5","","-3.8","","79","","","M","","M","20","","","","101.77","","","","-6","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 06:00","2019","01","01","06:00","-0.1","","-2.7","","83","","0.0","","","M","25","","","","101.64","","","","-6","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 07:00","2019","01","01","07:00","-0.4","","-1.7","","91","","0.0","","","M","29","","","","101.61","","","","-7","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 08:00","2019","01","01","08:00","-0.2","","-1.1","","94","","0.0","","","M","29","","","","101.44","","","","-7","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 09:00","2019","01","01","09:00","0.3","","-0.5","","95","","0.0","","","M","30","","","","101.28","","","","","","NA"
"-61.99","46.46","EAST POINT (AUT)","8300418","2019-01-01 10:00","2019","01","01","10:00","0.1","","-0.6","","95","","0.0","","","M","28","","","","101.05","","","","","","NA"
