"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 00:00","2019","03","01","00:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 01:00","2019","03","01","01:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 02:00","2019","03","01","02:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 03:00","2019","03","01","03:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 04:00","2019","03","01","04:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 05:00","2019","03","01","05:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 06:00","2019","03","01","06:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 07:00","2019","03","01","07:00","-26.2","","-30.0","","71","","","","6","","10","","32.2","","102.99","","","","-35","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 08:00","2019","03","01","08:00","-26.5","","-30.1","","72","","","","5","","10","","32.2","","103.02","","","","-35","","Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 09:00","2019","03","01","09:00","-26.0","","-29.8","","71","","","","6","","11","","32.2","","103.03","","","","-35","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 10:00","2019","03","01","10:00","-25.0","","-29.6","","67","","","","6","","10","","32.2","","103.02","","","","-33","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 11:00","2019","03","01","11:00","-23.3","","-29.0","","61","","","","6","","14","","32.2","","103.00","","","","-33","","Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 12:00","2019","03","01","12:00","-21.8","","-28.5","","55","","","","6","","15","","32.2","","103.00","","","","-31","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 13:00","2019","03","01","13:00","-20.5","","-27.9","","52","","","","6","","17","","32.2","","102.96","","","","-30","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 14:00","2019","03","01","14:00","-18.6","","-27.1","","48","","","","6","","19","","32.2","","102.95","","","","-28","","Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 15:00","2019","03","01","15:00","-15.9","","-26.1","","42","","","","9","","17","","32.2","","102.89","","","","-25","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 16:00","2019","03","01","16:00","-15.3","","-25.5","","42","","","","6","","11","","32.2","","102.87","","","","-22","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 17:00","2019","03","01","17:00","-16.5","","-25.6","","46","","","","6","","11","","32.2","","102.84","","","","-23","","Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 18:00","2019","03","01","18:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 19:00","2019","03","01","19:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 20:00","2019","03","01","20:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 21:00","2019","03","01","21:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 22:00","2019","03","01","22:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-01 23:00","2019","03","01","23:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 00:00","2019","03","02","00:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 01:00","2019","03","02","01:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 02:00","2019","03","02","02:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 03:00","2019","03","02","03:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 04:00","2019","03","02","04:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 05:00","2019","03","02","05:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 06:00","2019","03","02","06:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 07:00","2019","03","02","07:00","-23.7","","-28.5","","65","","","","8","","15","","32.2","","102.79","","","","-34","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 08:00","2019","03","02","08:00","-23.6","","-28.7","","63","","","","7","","13","","32.2","","102.81","","","","-33","","Mainly Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 09:00","2019","03","02","09:00","-24.1","","-29.0","","65","","","","11","","4","","32.2","","102.83","","","","-28","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 10:00","2019","03","02","10:00","-24.1","","-28.9","","65","","","","7","","6","","32.2","","102.78","","","","-30","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 11:00","2019","03","02","11:00","-21.3","","-27.8","","57","","","","6","","11","","32.2","","102.77","","","","-29","","Mainly Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 12:00","2019","03","02","12:00","-19.8","","-27.4","","52","","","","9","","12","","32.2","","102.74","","","","-28","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 13:00","2019","03","02","13:00","-17.9","","-26.4","","48","","","","6","","12","","32.2","","102.70","","","","-25","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 14:00","2019","03","02","14:00","-15.8","","-25.4","","44","","","","4","","11","","32.2","","102.68","","","","-23","","Mainly Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 15:00","2019","03","02","15:00","-14.1","","-24.4","","42","","","","6","","16","","32.2","","102.61","","","","-22","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 16:00","2019","03","02","16:00","-12.8","","-23.4","","41","","","","5","","12","","32.2","","102.59","","","","-19","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 17:00","2019","03","02","17:00","-13.6","","-23.6","","43","","","","7","","16","","32.2","","102.56","","","","-21","","Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 18:00","2019","03","02","18:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 19:00","2019","03","02","19:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 20:00","2019","03","02","20:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 21:00","2019","03","02","21:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 22:00","2019","03","02","22:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-02 23:00","2019","03","02","23:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 00:00","2019","03","03","00:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 01:00","2019","03","03","01:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 02:00","2019","03","03","02:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 03:00","2019","03","03","03:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 04:00","2019","03","03","04:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 05:00","2019","03","03","05:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 06:00","2019","03","03","06:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 07:00","2019","03","03","07:00","-27.2","","-29.9","","78","","","","11","","7","","32.2","","102.60","","","","-34","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 08:00","2019","03","03","08:00","-26.2","","-29.0","","78","","","","36","","1","","32.2","","102.63","","","","-27","","Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 09:00","2019","03","03","09:00","-29.9","","-33.1","","75","","","","36","","1","","32.2","","102.64","","","","-31","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 10:00","2019","03","03","10:00","-26.1","","-29.0","","77","","","","11","","3","","32.2","","102.63","","","","-29","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 11:00","2019","03","03","11:00","-23.0","","-27.0","","71","","","","36","","2","","32.2","","102.65","","","","-25","","Clear"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 12:00","2019","03","03","12:00","-20.7","","-26.3","","61","","","","0","","1","","32.2","","102.64","","","","-22","","NA"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 13:00","2019","03","03","13:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 14:00","2019","03","03","14:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 15:00","2019","03","03","15:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 16:00","2019","03","03","16:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 17:00","2019","03","03","17:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 18:00","2019","03","03","18:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 19:00","2019","03","03","19:00"
"-128.65","66.24","FORT GOOD HOPE A","2201401","2019-03-03 20:00","2019","03","03","20:00"
