"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 00:00","2018","01","01","00:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 01:00","2018","01","01","01:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 02:00","2018","01","01","02:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 03:00","2018","01","01","03:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 04:00","2018","01","01","04:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 05:00","2018","01","01","05:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 06:00","2018","01","01","06:00","-32.1","","-35.4","","73","","","","17","","4","","24.1","","97.55","","","","-37","","Clear"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 07:00","2018","01","01","07:00","-30.7","","-34.0","","74","","","","36","","3","","24.1","","97.46","","","","-34","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 08:00","2018","01","01","08:00","-27.7","","-31.3","","72","","","","24","","10","","24.1","","97.42","","","","-36","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 09:00","2018","01","01","09:00","-26.3","","-30.3","","70","","","","24","","18","","24.1","","97.38","","","","-38","","Clear"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 10:00","2018","01","01","10:00","-26.9","","-30.4","","73","","","","23","","15","","24.1","","97.26","","","","-38","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 11:00","2018","01","01","11:00","-22.8","","-27.6","","65","","","","24","","22","","24.1","","97.17","","","","-35","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 12:00","2018","01","01","12:00","-21.2","","-26.6","","62","","","","24","","25","","24.1","","97.05","","","","-33","","Clear"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 13:00","2018","01","01","13:00","-19.2","","-25.3","","59","","","","23","","27","","24.1","","96.91","","","","-31","","Blowing Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 14:00","2018","01","01","14:00","-18.8","","-24.4","","62","","","","25","","23","","24.1","","96.79","","","","-30","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 15:00","2018","01","01","15:00","-19.2","","-24.4","","64","","","","25","","29","","24.1","","96.73","","","","-31","","Blowing Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 16:00","2018","01","01","16:00","-19.6","","-24.6","","65","","","","24","","24","","24.1","","96.63","","","","-31","","Blowing Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 17:00","2018","01","01","17:00","-19.4","","-23.7","","69","","","","24","","17","","24.1","","96.49","","","","-29","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 18:00","2018","01","01","18:00","-18.9","","-23.3","","69","","","","25","","19","","24.1","","96.34","","","","-29","","Mostly Cloudy"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 19:00","2018","01","01","19:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 20:00","2018","01","01","20:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 21:00","2018","01","01","21:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 22:00","2018","01","01","22:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-01 23:00","2018","01","01","23:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 00:00","2018","01","02","00:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 01:00","2018","01","02","01:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 02:00","2018","01","02","02:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 03:00","2018","01","02","03:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 04:00","2018","01","02","04:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 05:00","2018","01","02","05:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 06:00","2018","01","02","06:00","-11.1","","-13.1","","86","","","","25","","15","","24.1","","96.13","","","","-18","","Mostly Cloudy"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 07:00","2018","01","02","07:00","-11.2","","-13.1","","86","","","","29","","10","","24.1","","96.21","","","","-17","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 08:00","2018","01","02","08:00","-7.5","","-10.6","","79","","","","31","","20","","24.1","","96.30","","","","-15","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 09:00","2018","01","02","09:00","-8.5","","-11.4","","80","","","","32","","16","","24.1","","96.37","","","","-15","","Mostly Cloudy"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 10:00","2018","01","02","10:00","-10.0","","-12.4","","82","","","","31","","15","","24.1","","96.51","","","","-17","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 11:00","2018","01","02","11:00","-10.3","","-13.2","","79","","","","31","","14","","24.1","","96.61","","","","-17","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 12:00","2018","01","02","12:00","-11.6","","-14.3","","81","","","","6","","11","","24.1","","96.70","","","","-18","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 13:00","2018","01","02","13:00","-12.0","","-15.1","","78","","","","5","","10","","24.1","","96.68","","","","-18","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2018-01-02 14:00","2018","01","02","14:00","-11.1","","-15.5","","70","","","","5","","4","","24.1","","96.78","","","","-14","","Snow"
