"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 00:00","2019","04","01","00:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 01:00","2019","04","01","01:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 02:00","2019","04","01","02:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 03:00","2019","04","01","03:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 04:00","2019","04","01","04:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 05:00","2019","04","01","05:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 06:00","2019","04","01","06:00","1.0","","-2.7","","76","","","","29","","20","","24.1","","95.99","","","","","","Mostly Cloudy"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 07:00","2019","04","01","07:00","0.7","","-2.7","","78","","","","27","","19","","24.1","","95.96","","","","","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 08:00","2019","04","01","08:00","1.0","","-2.6","","77","","","","27","","23","","24.1","","95.91","","","","","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 09:00","2019","04","01","09:00","1.7","","-2.6","","73","","","","26","","22","","24.1","","95.85","","","","","","Mostly Cloudy"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 10:00","2019","04","01","10:00","2.8","","-3.6","","63","","","","29","","27","","24.1","","95.79","","","","","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 11:00","2019","04","01","11:00","3.7","","-3.2","","60","","","","31","","23","","24.1","","95.77","","","","","","NA"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 12:00","2019","04","01","12:00","4.7","","-3.3","","56","","","","29","","33","","24.1","","95.69","","","","","","Cloudy"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-04-01 13:00","2019","04","01","13:00","5.0","","-3.2","","56","","","","30","","38","","24.1","","95.63","","","","","","NA"
