"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 00:00","2019","01","01","00:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 01:00","2019","01","01","01:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 02:00","2019","01","01","02:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 03:00","2019","01","01","03:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 04:00","2019","01","01","04:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 05:00","2019","01","01","05:00"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 06:00","2019","01","01","06:00","-15.2","","-16.9","","87","","","","12","","10","","24.1","","95.23","","","","-21","","Cloudy"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 07:00","2019","01","01","07:00","-14.1","","-15.7","","87","","","","32","","12","","4.8","","95.19","","","","-21","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 08:00","2019","01","01","08:00","-12.9","","-14.5","","89","","","","19","","21","","1.6","","94.94","","","","-22","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 09:00","2019","01","01","09:00","-12.4","","-13.9","","89","","","","23","","18","","3.2","","94.84","","","","-20","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 10:00","2019","01","01","10:00","-11.4","","-12.8","","90","","","","23","","22","","1.6","","94.73","","","","-20","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 11:00","2019","01","01","11:00","-9.8","","-11.7","","86","","","","24","","33","","19.3","","94.55","","","","-20","","Snow"
"-108.05","54.13","MEADOW LAKE A","4065057","2019-01-01 12:00","2019","01","01","12:00","-8.6","","-10.9","","84","","","","25","","26","","24.1","","94.54","","","","-17","","Snow,Blowing Snow"
