"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 00:00","2019","04","01","00:00"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 01:00","2019","04","01","01:00"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 02:00","2019","04","01","02:00"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 03:00","2019","04","01","03:00"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 04:00","2019","04","01","04:00"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 05:00","2019","04","01","05:00"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 06:00","2019","04","01","06:00","1.2","","-2.3","","77","","","","33","","8","","24.1","","98.14","","","","","","NA"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 07:00","2019","04","01","07:00","2.2","","-2.3","","72","","","","34","","16","","24.1","","98.15","","","","","","NA"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 08:00","2019","04","01","08:00","1.9","","-2.6","","72","","","","32","","18","","24.1","","98.14","","","","","","Cloudy"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 09:00","2019","04","01","09:00","2.0","","-2.8","","71","","","","34","","19","","24.1","","98.17","","","","","","NA"
"-117.16","58.62","HIGH LEVEL A","3073141","2019-04-01 10:00","2019","04","01","10:00","2.4","","-3.2","","67","","","","34","","31","","24.1","","98.18","","","","","","NA"
