"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 00:00","2018","03","01","00:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 01:00","2018","03","01","01:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 02:00","2018","03","01","02:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 03:00","2018","03","01","03:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 04:00","2018","03","01","04:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 05:00","2018","03","01","05:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 06:00","2018","03","01","06:00","-12.5","","-14.3","","87","","","","28","","11","","24.1","","97.98","","","","-19","","Mainly Clear"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 07:00","2018","03","01","07:00","-12.5","","-14.2","","87","","","","29","","14","","24.1","","98.07","","","","-20","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 08:00","2018","03","01","08:00","-13.2","","-15.0","","86","","","","29","","13","","24.1","","98.13","","","","-20","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 09:00","2018","03","01","09:00","-12.2","","-13.9","","87","","","","30","","14","","24.1","","98.21","","","","-19","","Mostly Cloudy"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 10:00","2018","03","01","10:00","-10.5","","-12.1","","88","","","","30","","16","","24.1","","98.29","","","","-18","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 11:00","2018","03","01","11:00","-9.1","","-10.7","","88","","","","31","","14","","24.1","","98.35","","","","-15","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 12:00","2018","03","01","12:00","-7.2","","-11.4","","72","","","","33","","13","","24.1","","98.42","","","","-13","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 13:00","2018","03","01","13:00","-6.2","","-11.6","","66","","","","32","","13","","24.1","","98.45","","","","-12","","Ice Crystals"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 14:00","2018","03","01","14:00","-5.8","","-12.2","","61","","","","29","","18","","24.1","","98.49","","","","-12","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 15:00","2018","03","01","15:00","-4.5","","-11.8","","57","","","","31","","11","","24.1","","98.52","","","","-9","","Mainly Clear"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 16:00","2018","03","01","16:00","-4.7","","-12.4","","55","","","","31","","16","","24.1","","98.60","","","","-10","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 17:00","2018","03","01","17:00","-5.5","","-12.7","","57","","","","32","","13","","24.1","","98.68","","","","-11","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 18:00","2018","03","01","18:00","-6.8","","-13.2","","61","","","","33","","19","","24.1","","98.77","","","","-14","","Mainly Clear"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 19:00","2018","03","01","19:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 20:00","2018","03","01","20:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 21:00","2018","03","01","21:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 22:00","2018","03","01","22:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-01 23:00","2018","03","01","23:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 00:00","2018","03","02","00:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 01:00","2018","03","02","01:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 02:00","2018","03","02","02:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 03:00","2018","03","02","03:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 04:00","2018","03","02","04:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 05:00","2018","03","02","05:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 06:00","2018","03","02","06:00","-18.6","","-21.2","","80","","","","36","","11","","24.1","","99.46","","","","-26","","Clear"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 07:00","2018","03","02","07:00","-19.2","","-22.0","","79","","","","36","","9","","24.1","","99.51","","","","-26","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 08:00","2018","03","02","08:00","-20.1","","-22.8","","80","","","","36","","8","","24.1","","99.56","","","","-26","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 09:00","2018","03","02","09:00","-19.5","","-22.5","","77","","","","3","","10","","24.1","","99.58","","","","-27","","Mostly Cloudy"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 10:00","2018","03","02","10:00","-17.1","","-20.5","","76","","","","2","","10","","24.1","","99.61","","","","-24","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 11:00","2018","03","02","11:00","-15.8","","-19.4","","74","","","","4","","10","","19.3","","99.64","","","","-22","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 12:00","2018","03","02","12:00","-14.2","","-18.1","","72","","","","4","","10","","24.1","","99.67","","","","-20","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 13:00","2018","03","02","13:00","-12.6","","-16.7","","72","","","","5","","9","","24.1","","99.71","","","","-18","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 14:00","2018","03","02","14:00","-11.5","","-15.6","","72","","","","3","","10","","9.7","","99.70","","","","-17","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 15:00","2018","03","02","15:00","-10.7","","-14.8","","72","","","","2","","13","","16.1","","99.70","","","","-17","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 16:00","2018","03","02","16:00","-10.1","","-14.2","","72","","","","2","","10","","24.1","","99.69","","","","-15","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 17:00","2018","03","02","17:00","-8.9","","-12.5","","75","","","","3","","13","","24.1","","99.70","","","","-15","","NA"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 18:00","2018","03","02","18:00","-8.5","","-11.5","","79","","","","2","","10","","24.1","","99.75","","","","-13","","Cloudy"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 19:00","2018","03","02","19:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 20:00","2018","03","02","20:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 21:00","2018","03","02","21:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 22:00","2018","03","02","22:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-02 23:00","2018","03","02","23:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 00:00","2018","03","03","00:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 01:00","2018","03","03","01:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 02:00","2018","03","03","02:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 03:00","2018","03","03","03:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 04:00","2018","03","03","04:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 05:00","2018","03","03","05:00"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 06:00","2018","03","03","06:00","-11.8","","-13.6","","87","","","","7","","3","","24.1","","99.98","","","","-14","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 07:00","2018","03","03","07:00","-10.7","","-12.4","","88","","","","6","","9","","24.1","","99.93","","","","-16","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 08:00","2018","03","03","08:00","-10.2","","-11.9","","88","","","","9","","8","","24.1","","99.97","","","","-15","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 09:00","2018","03","03","09:00","-10.3","","-12.0","","88","","","","9","","9","","4.8","","100.01","","","","-15","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 10:00","2018","03","03","10:00","-10.0","","-11.8","","87","","","","8","","12","","9.7","","100.01","","","","-16","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 11:00","2018","03","03","11:00","-9.7","","-11.9","","84","","","","8","","14","","24.1","","99.97","","","","-16","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 12:00","2018","03","03","12:00","-8.1","","-11.9","","74","","","","6","","14","","24.1","","99.93","","","","-14","","Snow"
"-101.68","54.68","FLIN FLON A","5050961","2018-03-03 13:00","2018","03","03","13:00","-6.7","","-12.2","","66","","","","7","","13","","24.1","","99.88","","","","-12","","Snow"
