"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 00:00","2018","04","01","00:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 01:00","2018","04","01","01:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 02:00","2018","04","01","02:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 03:00","2018","04","01","03:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 04:00","2018","04","01","04:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 05:00","2018","04","01","05:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 06:00","2018","04","01","06:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 07:00","2018","04","01","07:00","-22.3","","-25.2","","78","","","","31","","13","","2.0","","101.47","","","","-31","","Ice Crystals"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 08:00","2018","04","01","08:00","-21.8","","-25.4","","73","","","","30","","14","","2.4","","101.42","","","","-31","","Ice Crystals"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 09:00","2018","04","01","09:00","-20.8","","-24.8","","71","","","","25","","9","","8.1","","101.36","","","","-28","","Snow"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 10:00","2018","04","01","10:00","-19.8","","-23.8","","70","","","","26","","11","","9.7","","101.31","","","","-27","","Snow Showers"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 11:00","2018","04","01","11:00","-19.5","","-23.4","","72","","","","30","","17","","4.0","","101.26","","","","-29","","Snow Showers"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 12:00","2018","04","01","12:00","-18.9","","-22.8","","72","","","","31","","14","","4.0","","101.20","","","","-27","","Snow Showers"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 13:00","2018","04","01","13:00","-18.4","","-22.4","","71","","","","33","","7","","4.0","","101.15","","","","-24","","Snow Showers"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 14:00","2018","04","01","14:00","-18.1","","-21.8","","74","","","","1","","8","","2.4","","101.13","","","","-24","","Snow Showers"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 15:00","2018","04","01","15:00","-18.8","","-22.0","","76","","","","35","","16","","1.2","","101.08","","","","-28","","Snow Showers"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 16:00","2018","04","01","16:00","-18.4","","-21.6","","76","","","","4","","4","","1.2","","101.05","","","","-22","","Snow Showers"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 17:00","2018","04","01","17:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 18:00","2018","04","01","18:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 19:00","2018","04","01","19:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 20:00","2018","04","01","20:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 21:00","2018","04","01","21:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 22:00","2018","04","01","22:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-01 23:00","2018","04","01","23:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 00:00","2018","04","02","00:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 01:00","2018","04","02","01:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 02:00","2018","04","02","02:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 03:00","2018","04","02","03:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 04:00","2018","04","02","04:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 05:00","2018","04","02","05:00","-20.0","","-22.6","","80","","","","19","","5","","22.5","","101.34","","","","-24","","Mostly Cloudy"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 06:00","2018","04","02","06:00","-20.1","","-22.6","","80","","","","18","","8","","24.1","","101.41","","","","-26","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 07:00","2018","04","02","07:00","-20.1","","-22.6","","81","","","","14","","12","","24.1","","101.49","","","","-28","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 08:00","2018","04","02","08:00","-20.3","","-23.0","","80","","","","9","","11","","24.1","","101.56","","","","-28","","Mainly Clear"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 09:00","2018","04","02","09:00","-20.0","","-22.5","","81","","","","11","","9","","24.1","","101.60","","","","-27","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 10:00","2018","04","02","10:00","-19.6","","-22.0","","81","","","","9","","11","","24.1","","101.62","","","","-27","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 11:00","2018","04","02","11:00","-19.3","","-21.7","","82","","","","10","","12","","24.1","","101.69","","","","-27","","Mostly Cloudy"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 12:00","2018","04","02","12:00","-19.2","","-21.7","","81","","","","5","","8","","24.1","","101.74","","","","-25","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 13:00","2018","04","02","13:00","-19.3","","-21.8","","80","","","","12","","4","","24.1","","101.75","","","","-23","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 14:00","2018","04","02","14:00","-18.6","","-21.1","","81","","","","10","","4","","24.1","","101.79","","","","-22","","Mainly Clear"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 15:00","2018","04","02","15:00","-17.7","","-20.1","","82","","","","3","","10","","24.1","","101.78","","","","-24","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 16:00","2018","04","02","16:00","-16.6","","-18.9","","82","","","","1","","16","","8.1","","101.75","","","","-25","","Snow"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 17:00","2018","04","02","17:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 18:00","2018","04","02","18:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 19:00","2018","04","02","19:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 20:00","2018","04","02","20:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 21:00","2018","04","02","21:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 22:00","2018","04","02","22:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-02 23:00","2018","04","02","23:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 00:00","2018","04","03","00:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 01:00","2018","04","03","01:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 02:00","2018","04","03","02:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 03:00","2018","04","03","03:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 04:00","2018","04","03","04:00"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 05:00","2018","04","03","05:00","-8.5","","-10.8","","84","","","","4","","25","","24.1","","101.51","","","","-17","","Blowing Snow"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 06:00","2018","04","03","06:00","-9.3","","-11.6","","83","","","","2","","9","","24.1","","101.56","","","","-14","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 07:00","2018","04","03","07:00","-9.4","","-12.2","","81","","","","1","","28","","24.1","","101.60","","","","-18","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 08:00","2018","04","03","08:00","-9.2","","-11.8","","82","","","","5","","23","","24.1","","101.63","","","","-17","","Mostly Cloudy"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 09:00","2018","04","03","09:00","-8.6","","-11.3","","81","","","","5","","22","","24.1","","101.65","","","","-16","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 10:00","2018","04","03","10:00","-7.6","","-10.4","","80","","","","5","","27","","24.1","","101.68","","","","-16","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 11:00","2018","04","03","11:00","-7.5","","-10.4","","80","","","","6","","16","","24.1","","101.77","","","","-14","","Mostly Cloudy"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 12:00","2018","04","03","12:00","-7.5","","-10.2","","81","","","","4","","14","","24.1","","101.84","","","","-13","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 13:00","2018","04","03","13:00","-6.9","","-9.5","","82","","","","4","","16","","24.1","","101.91","","","","-13","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 14:00","2018","04","03","14:00","-6.4","","-9.1","","81","","","","6","","10","","24.1","","101.98","","","","-11","","Mostly Cloudy"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 15:00","2018","04","03","15:00","-6.4","","-8.9","","83","","","","6","","10","","24.1","","102.04","","","","-11","","NA"
"-89.81","68.54","KUGAARUK A","2303091","2018-04-03 16:00","2018","04","03","16:00","-7.2","","-10.4","","78","","","","8","","5","","24.1","","102.14","","","","-10","","NA"
