"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 00:00","2012","02","01","00:00","-28.5","","-31.6","","75","","","","9","","9","","","","","M","","","-37","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 01:00","2012","02","01","01:00","-28.6","","-31.8","","74","","","","12","","7","","","","","M","","","-36","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 02:00","2012","02","01","02:00","-30.2","","-33.8","","71","","","","9","","9","","","","","M","","","-39","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 03:00","2012","02","01","03:00","-33.2","","-38.0","","62","","","","10","","6","","","","","M","","","-40","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 04:00","2012","02","01","04:00","-31.0","","-34.7","","70","","","","10","","11","","","","","M","","","-41","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 05:00","2012","02","01","05:00","-31.0","","-34.6","","71","","","","10","","7","","","","","M","","","-38","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 06:00","2012","02","01","06:00","-31.1","","-35.1","","68","","","","11","","6","","","","","M","","","-38","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 07:00","2012","02","01","07:00","-30.8","","-34.5","","70","","","","11","","7","","","","","M","","","-38","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 08:00","2012","02","01","08:00","-30.8","","-34.2","","72","","","","10","","7","","","","","M","","","-38","","NA"
"-70.53","50.66","MANOUANE EST","706I155","2012-02-01 09:00","2012","02","01","09:00","-27.9","","-32.0","","68","","","","11","","7","","","","","M","","","-35","","NA"
