"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 00:00","2018","04","01","00:00","-1.1","","-4.3","","79","","","","30","","24","","14.5","","98.41","","","","-7","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 01:00","2018","04","01","01:00","-2.3","","-7.4","","68","","","","31","","28","","14.5","","98.56","","","","-9","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 02:00","2018","04","01","02:00","-2.8","","-7.4","","71","","","","31","","24","","14.5","","98.67","","","","-9","","Snow"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 03:00","2018","04","01","03:00","-3.1","","-8.4","","67","","","","30","","22","","14.5","","98.78","","","","-9","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 04:00","2018","04","01","04:00","-3.8","","-10.4","","60","","","","30","","24","","14.5","","98.88","","","","-11","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 05:00","2018","04","01","05:00","-3.9","","-10.3","","61","","","","31","","17","","14.5","","98.96","","","","-10","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 06:00","2018","04","01","06:00","-4.4","","-9.6","","67","","","","29","","7","","14.5","","99.05","","","","-8","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 07:00","2018","04","01","07:00","-3.8","","-8.7","","69","","","","29","","13","","14.5","","99.13","","","","-9","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 08:00","2018","04","01","08:00","-4.7","","-6.1","","90","","","","30","","15","","0.6","","99.18","","","","-10","","Snow"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 09:00","2018","04","01","09:00","-3.3","","-5.8","","83","","","","27","","17","","9.7","","99.24","","","","-9","","Snow"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 10:00","2018","04","01","10:00","-1.6","","-5.6","","74","","","","30","","9","","14.5","","99.28","","","","-5","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 11:00","2018","04","01","11:00","-1.1","","-8.6","","57","","","","27","","22","","14.5","","99.29","","","","-7","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 12:00","2018","04","01","12:00","-0.8","","-9.9","","50","","","","29","","20","","14.5","","99.29","","","","-6","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 13:00","2018","04","01","13:00","-0.7","","-10.1","","49","","","","28","","20","","14.5","","99.31","","","","-6","","NA"
"-79.91","44.27","BORDEN AWOS","611B002","2018-04-01 14:00","2018","04","01","14:00","-0.1","","-10.6","","45","","","","31","","11","","14.5","","99.29","","","","-4","","NA"
