-8.417872577759487385e+00,-8.424649794837018035e+00,-8.432047893158120644e+00,-8.440123463089292954e+00,-8.448939103703462905e+00,-8.458564601966605423e+00,-8.469078468924209346e+00,-8.480569942323027632e+00,-8.493141602662777956e+00,-8.506912804503341974e+00,-8.522024206185211170e+00,-8.538643803531657639e+00,-8.556975060175114223e+00,-8.577268018075551836e+00,-8.599834733538060050e+00,-8.625071134470298162e+00,-8.653488648047545695e+00,-8.685761108096256677e+00,-8.722796310090533467e+00,-8.765848764043239427e+00,-8.816704219592734759e+00,-8.877995501851263072e+00,-8.953773161715705697e+00,-9.047813431051045185e+00,-9.111369524804921127e+00,-9.154745028525825390e+00,-9.186407064768143726e+00,-9.210692355475492477e+00,-9.230052850891311778e+00,-9.245979325205125221e+00,-9.259429625155762622e+00,-9.271045931139497043e+00,-9.281273009086321579e+00,-9.290426355608651932e+00,-9.298733420906692970e+00,-9.306359656438456085e+00,-9.313425666401039749e+00,-9.320018962382800254e+00,-9.326202333743546902e+00,-9.332020020227135504e+00,-9.337502403536317885e+00,-9.342669664172911226e+00,-9.347534691973736543e+00,-9.352105442917224565e+00,-9.356386871404046346e+00,-9.360382520301527620e+00,-9.364095813712257410e+00,-9.367531068815527107e+00,-9.370694225531309485e+00,-9.373593288748772068e+00
-8.417139809633431113e+00,-8.423914567255671670e+00,-8.431317542441423285e+00,-8.439405851149201609e+00,-8.448242459557294026e+00,-8.457897311940438811e+00,-8.468448806323944922e+00,-8.479985722987203545e+00,-8.492609745719533976e+00,-8.506438766616213343e+00,-8.521611240735701642e+00,-8.538291970577304824e+00,-8.556679873685997251e+00,-8.577018555398417732e+00,-8.599610933343841523e+00,-8.624839846674325017e+00,-8.653197722229371891e+00,-8.685330319118774511e+00,-8.722103026633893919e+00,-8.764704558057218264e+00,-8.814815179785046695e+00,-8.874891683494622541e+00,-8.948675810498192718e+00,-9.041669913611293907e+00,-9.107346355572301988e+00,-9.151839023505919712e+00,-9.184151473078957295e+00,-9.208845546255494341e+00,-9.228480842025902575e+00,-9.244604886053165771e+00,-9.258207795417973784e+00,-9.269951187700634421e+00,-9.280291992361270559e+00,-9.289553420310127763e+00,-9.297967706111306185e+00,-9.305703029892983480e+00,-9.312881219506772723e+00,-9.319589891085499289e+00,-9.325891115961804090e+00,-9.331827833180245335e+00,-9.337428737686439106e+00,-9.342712097815708105e+00,-9.347688798108643837e+00,-9.352364809198222773e+00,-9.356743222973401330e+00,-9.360825941213274604e+00,-9.364615062902194254e+00,-9.368113980223998993e+00,-9.371328170494876986e+00,-9.374265665994855112e+00
-8.416342914940651454e+00,-8.423111510991287076e+00,-8.430515907025966982e+00,-8.438613806067142065e+00,-8.447468597588040140e+00,-8.457150432779759086e+00,-8.467737639509637759e+00,-8.479318578029005238e+00,-8.491994070587729482e+00,-8.505880585109871106e+00,-8.521114423003554705e+00,-8.537857266454787819e+00,-8.556303600973231838e+00,-8.576690776921418902e+00,-8.599312863927375261e+00,-8.624540079438519413e+00,-8.652846607504052656e+00,-8.684851381947284565e+00,-8.721379497587037122e+00,-8.763557556938721405e+00,-8.812967041376543520e+00,-8.871901496502383466e+00,-8.943819786808631989e+00,-9.035295762001965159e+00,-9.103207564276113217e+00,-9.148862120232724493e+00,-9.181843524671238654e+00,-9.206953759052288078e+00,-9.226866124941862424e+00,-9.243187704453101006e+00,-9.256942362521057177e+00,-9.268812026023040218e+00,-9.279266342683150981e+00,-9.288636590949700178e+00,-9.297159988095454963e+00,-9.305007509171172586e+00,-9.312302159481317787e+00,-9.319131524668687661e+00,-9.325556760977411486e+00,-9.331619273253611624e+00,-9.337345819794791169e+00,-9.342752503064884806e+00,-9.347847950987841159e+00,-9.352635903078899915e+00,-9.357117352767790663e+00,-9.361292343370795521e+00,-9.365161464373437994e+00,-9.368727049923471384e+00,-9.371994050806948806e+00,-9.374970543278653423e+00
-8.415481473020655301e+00,-8.422240037105883204e+00,-8.429642247968397228e+00,-8.437746462893738197e+00,-8.446616555227077328e+00,-8.456322935302637234e+00,-8.466943904274836896e+00,-8.478567438277213597e+00,-8.491293529664815765e+00,-8.505237255223027759e+00,-8.520532805675799182e+00,-8.537338808111034183e+00,-8.555845421173724930e+00,-8.576283911477371902e+00,-8.598939777940099560e+00,-8.624171063775634138e+00,-8.652434435220392572e+00,-8.684323190680943938e+00,-8.720624126352673144e+00,-8.762405184393475821e+00,-8.811155260475826978e+00,-8.869016333644918149e+00,-8.939187711267301495e+00,-9.028679025056741025e+00,-9.098950407982350441e+00,-9.145814220137832962e+00,-9.179483770990064073e+00,-9.205017451613850099e+00,-9.225208742888408864e+00,-9.241727267051770056e+00,-9.255632214652992573e+00,-9.267626767255739750e+00,-9.278193905649402495e+00,-9.287673375685624677e+00,-9.296307604515474665e+00,-9.304270436378182296e+00,-9.311685996160221634e+00,-9.318641678029623066e+00,-9.325197493483360134e+00,-9.331393047412769093e+00,-9.337252883773663470e+00,-9.342790662616557995e+00,-9.348012483693723951e+00,-9.352919588404432716e+00,-9.357510610653907435e+00,-9.361783488367994011e+00,-9.365737085878219403e+00,-9.369372518914168779e+00,-9.372694131299205367e+00,-9.375710059719416734e+00
-8.414555110964883511e+00,-8.421299592834946779e+00,-8.428695852950935929e+00,-8.436802976619397043e+00,-8.445685386591858190e+00,-8.455413807402749171e+00,-8.466066557317775576e+00,-8.477731262111623423e+00,-8.490507111370444449e+00,-8.504507817242480172e+00,-8.519865494642653303e+00,-8.536735771538799256e+00,-8.555304574691589892e+00,-8.575797246758039449e+00,-8.598490979366781417e+00,-8.623732069774472819e+00,-8.651960360732941169e+00,-8.683744650342791971e+00,-8.719835326785002394e+00,-8.761244909918518786e+00,-8.809375462519527744e+00,-8.866228094269645865e+00,-8.934763587992518907e+00,-9.021806667631453891e+00,-9.094572156250544381e+00,-9.142695525493502728e+00,-9.177073141629177755e+00,-9.203037457836115820e+00,-9.223509070598440829e+00,-9.240223319038708638e+00,-9.254276407851554254e+00,-9.266393803545815544e+00,-9.277072507579585903e+00,-9.286661191307379326e+00,-9.295407755302989017e+00,-9.303488996825219459e+00,-9.311030086543119921e+00,-9.318118032428277075e+00,-9.324811430897705478e+00,-9.331147783208715296e+00,-9.337149111410225188e+00,-9.342826334814187561e+00,-9.348182735732988746e+00,-9.353216771086756864e+00,-9.357924428392962568e+00,-9.362301259512372908e+00,-9.366344149427376919e+00,-9.370052799347407202e+00,-9.373430842607676894e+00,-9.376486490516279915e+00
-8.413563510833620640e+00,-8.420289667721851501e+00,-8.427676041681380070e+00,-8.435782527369935835e+00,-8.444674168139057358e+00,-8.454422060878886924e+00,-8.465104584935851051e+00,-8.476809046595713326e+00,-8.489633854105967714e+00,-8.503691373450063651e+00,-8.519111668849834729e+00,-8.536047414220020002e+00,-8.554680387713355927e+00,-8.575230155209615290e+00,-8.597965849960441886e+00,-8.623222432581099994e+00,-8.651423587726034370e+00,-8.683114697959014805e+00,-8.719011538606734391e+00,-8.760074254161189344e+00,-8.807623428081949868e+00,-8.863529126902443878e+00,-8.930532637423279851e+00,-9.014664375589285683e+00,-9.090070076244900932e+00,-9.139506576800490834e+00,-9.174613004521734894e+00,-9.201015059002319418e+00,-9.221767888297726756e+00,-9.238675933363472481e+00,-9.252874223867985748e+00,-9.265111640301237017e+00,-9.275899981495216551e+00,-9.285597376070153786e+00,-9.294457508101197973e+00,-9.302660223118534688e+00,-9.310331641574453698e+00,-9.317558145773212175e+00,-9.324396595061871906e+00,-9.330882038344750384e+00,-9.337033636588676799e+00,-9.342859251048361457e+00,-9.348359044520760719e+00,-9.353528387747594763e+00,-9.358360309658314335e+00,-9.362847656975056054e+00,-9.366985033203340194e+00,-9.370770481684242981e+00,-9.374206789152706776e+00,-9.377302249976821713e+00
-8.412506417572327422e+00,-8.419209800225758045e+00,-8.426582171589314996e+00,-8.434684325812682459e+00,-8.443582004565326926e+00,-8.453346738685162620e+00,-8.464057012441106309e+00,-8.475799839729257101e+00,-8.488672861789435586e+00,-8.502787107110188813e+00,-8.518270602622704857e+00,-8.535273100405705193e+00,-8.553972299838989102e+00,-8.574582123232058706e+00,-8.597363879082550397e+00,-8.622641581810281508e+00,-8.650823395929601034e+00,-8.682432326947980172e+00,-8.718151246062552318e+00,-8.758890797622049362e+00,-8.805895082891629144e+00,-8.860912179593150029e+00,-8.926481149787141689e+00,-9.007236315060595189e+00,-9.085441407302223382e+00,-9.136248290367623426e+00,-9.172105232528343421e+00,-9.198952066046283349e+00,-9.219986469912663907e+00,-9.237085595400900573e+00,-9.251425242493468204e+00,-9.263778950029307069e+00,-9.274674201006014584e+00,-9.284479207521915356e+00,-9.293453807714380233e+00,-9.301781004355111904e+00,-9.309587740228284503e+00,-9.316959472036110412e+00,-9.323950933329658852e+00,-9.330594317901024226e+00,-9.336905553769687671e+00,-9.342889113170249615e+00,-9.348541732822688743e+00,-9.353855387444111713e+00,-9.358819812139564931e+00,-9.363424786029113989e+00,-9.367662268915092127e+00,-9.371528339731463930e+00,-9.375024756175168505e+00,-9.378159892827452992e+00
-8.411383647739341995e+00,-8.418059584862850997e+00,-8.425413643832186494e+00,-8.433507618757605684e+00,-8.442408034936665473e+00,-8.452186922607658914e+00,-8.462922914352127179e+00,-8.474702753942112921e+00,-8.487623321157194312e+00,-8.501794303751236015e+00,-8.517341690761544015e+00,-8.534412329557662602e+00,-8.553179895161193258e+00,-8.573852784009151407e+00,-8.596684697265423836e+00,-8.621989074699122568e+00,-8.650159172546075581e+00,-8.681696615160337416e+00,-8.717253000177203504e+00,-8.757692193065251374e+00,-8.804186492273238684e+00,-8.858370357601511813e+00,-8.922596356522806360e+00,-9.000382366028405912e+00,-9.080683321535619967e+00,-9.132921994591191250e+00,-9.169552276302720628e+00,-9.196850914148214429e+00,-9.218166688176808066e+00,-9.235453306772649640e+00,-9.249929432306185362e+00,-9.262394641076017621e+00,-9.273393124251368747e+00,-9.283303926463128519e+00,-9.292393490517573795e+00,-9.300848102108229654e+00,-9.308795353751182944e+00,-9.316319393535851034e+00,-9.323472352911972294e+00,-9.330283102375457105e+00,-9.336763932564595692e+00,-9.342915591126901731e+00,-9.348731090738155558e+00,-9.354198703767346856e+00,-9.359304518387213889e+00,-9.364034835242161847e+00,-9.368378532386119062e+00,-9.372329332468211760e+00,-9.375887715401757916e+00,-9.379062113202268236e+00
-8.410195099186397627e+00,-8.416838679958038583e+00,-8.424169909630263575e+00,-8.432251694935386510e+00,-8.441151439023133918e+00,-8.450941741374649041e+00,-8.461701425430423029e+00,-8.473516980976535606e+00,-8.486484521061331776e+00,-8.500712375039556790e+00,-8.516324476752982875e+00,-8.533464768316108007e+00,-8.552302937151731399e+00,-8.573041954306615864e+00,-8.595928113808286142e+00,-8.621264633296409130e+00,-8.649430447682307843e+00,-8.680906756887585729e+00,-8.716315444975798243e+00,-8.756476182018046117e+00,-8.802493860305892426e+00,-8.855897088213348312e+00,-8.918866317537881727e+00,-8.994627385523315866e+00,-9.075792866244789536e+00,-9.129529462806210915e+00,-9.166957242852779686e+00,-9.194714770868740672e+00,-9.216311139771605099e+00,-9.233780713032407661e+00,-9.248387265131098545e+00,-9.260957945827120952e+00,-9.272054850802559756e+00,-9.282068768435179251e+00,-9.291273304912985864e+00,-9.299858175386003012e+00,-9.307951383963045444e+00,-9.315635271226481606e+00,-9.322958773716496950e+00,-9.329946890767013556e+00,-9.336607840867674923e+00,-9.342938321162357340e+00,-9.348927350425144667e+00,-9.354559213718092181e+00,-9.359815990812084152e+00,-9.364680040216123658e+00,-9.369136624234291943e+00,-9.373176601159494581e+00,-9.376798828823462273e+00,-9.380011740530152409e+00
-8.408940761871763314e+00,-8.415546816107386974e+00,-8.422850476957638222e+00,-8.430915890932430656e+00,-8.439811443811882086e+00,-8.449610379210970024e+00,-8.460391752647304031e+00,-8.472241808340722713e+00,-8.485255874042572088e+00,-8.499540885603032336e+00,-8.515218684499446411e+00,-8.532430286403414499e+00,-8.551341407741858802e+00,-8.572149675582284800e+00,-8.595094158703490805e+00,-8.620468185948201523e+00,-8.648636934036343149e+00,-8.680062099111786722e+00,-8.715337347991678030e+00,-8.755240615739364074e+00,-8.800813534045166975e+00,-8.853486092650689088e+00,-8.915279822681192456e+00,-8.989153956110159882e+00,-9.070766882974970358e+00,-9.126072939747150059e+00,-9.164323978491156097e+00,-9.192547658699655955e+00,-9.214423294027840328e+00,-9.232070261174898818e+00,-9.246799861368073081e+00,-9.259468534763263037e+00,-9.270657695577888546e+00,-9.280771004487611719e+00,-9.290089939065872215e+00,-9.298807817439758594e+00,-9.307052721010801832e+00,-9.314904520054509973e+00,-9.322408206727788027e+00,-9.329584264258267368e+00,-9.336436379779449624e+00,-9.342956905136306389e+00,-9.349130651359244482e+00,-9.354937678677201163e+00,-9.360355704597333570e+00,-9.365362626661026368e+00,-9.369939436132034061e+00,-9.374073459647144446e+00,-9.377761449972105368e+00,-9.381011731290609390e+00
