"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 00:00","2018","01","01","00:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 01:00","2018","01","01","01:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 02:00","2018","01","01","02:00","-27.3","","-30.1","","77","","","M","","M","","M","","","","M","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 03:00","2018","01","01","03:00","-27.5","","-30.4","","77","","","M","","M","22","","","","99.94","","","","-40","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 04:00","2018","01","01","04:00","-27.3","","-30.2","","77","","","M","","M","24","","","","","M","","","-41","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 05:00","2018","01","01","05:00","-26.8","","-29.7","","77","","","M","","M","27","","","","99.78","","","","-41","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 06:00","2018","01","01","06:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 07:00","2018","01","01","07:00","-28.8","","-31.7","","76","","","M","","M","2","","","","99.61","","","","-31","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 08:00","2018","01","01","08:00","-28.3","","-31.2","","76","","","M","","M","3","","","","99.53","","","","-32","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 09:00","2018","01","01","09:00","-28.3","","-31.1","","77","","","M","","M","0","","","","99.46","","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 10:00","2018","01","01","10:00","-28.7","","-31.7","","75","","","M","","M","0","","","","99.41","","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 11:00","2018","01","01","11:00","-27.7","","-30.7","","75","","","M","","M","0","","","","99.33","","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 12:00","2018","01","01","12:00","-25.7","","-29.3","","71","","","M","","M","0","","","","99.27","","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 13:00","2018","01","01","13:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 14:00","2018","01","01","14:00","-26.8","","-29.7","","76","","","M","","M","3","","","","99.04","","","","-30","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 15:00","2018","01","01","15:00","-26.4","","-29.1","","78","","","M","","M","15","","","","","M","","","-37","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 16:00","2018","01","01","16:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 17:00","2018","01","01","17:00","-23.3","","-25.7","","81","","","M","","M","","M","","","","M","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 18:00","2018","01","01","18:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 19:00","2018","01","01","19:00","-21.5","","-23.8","","82","","","M","","M","18","","","","98.89","","","","-32","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 20:00","2018","01","01","20:00","","M","","M","","M","","M","","M","","M","","","","M","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 21:00","2018","01","01","21:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 22:00","2018","01","01","22:00","-21.5","","-23.8","","82","","","M","","M","25","","","","99.00","","","","-34","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-01 23:00","2018","01","01","23:00","-21.4","","-23.8","","81","","","M","","M","21","","","","99.21","","","","-32","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 00:00","2018","01","02","00:00","-21.2","","-23.7","","80","","","M","","M","","M","","","","M","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 01:00","2018","01","02","01:00","-21.3","","-24.0","","79","","","M","","M","","M","","","","M","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 02:00","2018","01","02","02:00"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 03:00","2018","01","02","03:00","-25.2","","-27.8","","79","","","M","","M","14","","","","99.71","","","","-35","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 04:00","2018","01","02","04:00","-26.4","","-29.0","","79","","","M","","M","15","","","","99.84","","","","-37","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 05:00","2018","01","02","05:00","-27.5","","-30.4","","76","","","M","","M","10","","","","99.95","","","","-36","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 06:00","2018","01","02","06:00","-28.0","","-31.0","","76","","","M","","M","12","","","","100.04","","","","-38","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 07:00","2018","01","02","07:00","-28.1","","-31.1","","75","","","M","","M","8","","","","","M","","","-36","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 08:00","2018","01","02","08:00","-28.7","","-31.7","","76","","","M","","M","0","","","","","M","","","","","NA"
"-110.44","58.98","EGG ISLAND","3072246","2018-01-02 09:00","2018","01","02","09:00","-28.5","","-31.4","","76","","","M","","M","0","","","","100.21","","","","","","NA"
